locid,Longitude,Latitude
2235,139.72781,35.61222
2236,139.69025,35.62403
2237,139.71933,35.56854
2238,139.64247,35.63973
2239,139.70013,35.66255
2240,139.66633,35.70591
2241,139.63462,35.69398
2242,139.71925,35.72811
2243,139.73578,35.75991
2244,139.78048,35.73692
2245,139.68736,35.76525
2246,139.65074,35.87417
2247,139.65729,35.84792
2248,139.69402,35.81893
2249,127.69435,26.20965
2250,127.71696,26.24721
2251,130.436347,33.581243
2252,130.39499,33.58241
2253,132.45935,34.38477
2254,135.75566,35.0256
2255,135.75518,35.00681
2256,135.75852,34.99162
2257,135.53125,34.70707
2258,135.47767,34.69121
2259,135.48809,34.67489
2260,135.45681,34.65908
2261,135.52358,34.65894
2262,135.50181,34.65395
2263,135.5295,34.73871
2264,135.5484,34.66954
2265,135.56667,34.73389
2266,135.60007,34.73107
2267,135.19675,34.68775
2268,136.93089,35.17705
2269,136.87467,35.16436
2270,136.9091,35.16349
2271,136.9417,35.14393
2272,136.90655,35.12537
2273,135.5436,34.64789
2274,135.54984,34.71991
2275,135.55071,34.69421
2276,135.51516,34.62847
2277,135.50538,34.60177
2278,135.53282,34.61887
2279,135.49588,34.63423
2280,135.48778,34.72543
2281,135.57582,34.69841
2282,135.56097,34.61367
2283,135.503,34.69834
2284,135.51046,34.67864
2285,139.62198,35.4593
2286,139.64527,35.43639
2287,139.60567,35.42596
2288,139.68679,35.53979
2289,139.65661,35.56947
2290,139.63078,35.74424
2291,139.80134,35.77354
2292,139.87835,35.69151
2293,139.57019,35.70557
2294,139.76129,35.68515
2295,139.77666,35.67377
2296,139.74393,35.65353
2297,139.71471,35.69402
2298,139.75249,35.71298
2299,139.78732,35.70984
2300,139.81418,35.70292
2301,139.82198,35.67467
2302,139.72781,35.61222
2303,139.69025,35.62403
2304,139.71933,35.56854
2305,139.64247,35.63973
2306,139.70013,35.66255
2307,139.66633,35.70591
2308,139.63462,35.69398
2309,139.71925,35.72811
2310,139.73578,35.75991
2311,139.78048,35.73692
2312,139.68736,35.76525
2313,139.65074,35.87417
2314,139.65729,35.84792
2315,139.69402,35.81893
2316,127.69435,26.20965
2317,127.71696,26.24721
2318,130.436347,33.581243
2319,130.39499,33.58241
2320,132.45935,34.38477
2321,135.75566,35.0256
2322,135.75518,35.00681
2323,135.75852,34.99162
2324,135.53125,34.70707
2325,135.47767,34.69121
2326,135.48809,34.67489
2327,135.45681,34.65908
2328,135.52358,34.65894
2329,135.50181,34.65395
2330,135.5295,34.73871
2331,135.5484,34.66954
2332,135.56667,34.73389
2333,135.60007,34.73107
2334,135.19675,34.68775
2335,136.93089,35.17705
2336,136.87467,35.16436
2337,136.9091,35.16349
2338,136.9417,35.14393
2339,136.90655,35.12537
2340,135.5436,34.64789
2341,135.54984,34.71991
2342,135.55071,34.69421
2343,135.51516,34.62847
2344,135.50538,34.60177
2345,135.53282,34.61887
2346,135.49588,34.63423
2347,135.48778,34.72543
2348,135.57582,34.69841
2349,135.56097,34.61367
2350,135.503,34.69834
2351,135.51046,34.67864
2352,139.62198,35.4593
2353,139.64527,35.43639
2354,139.60567,35.42596
2355,139.68679,35.53979
2356,139.65661,35.56947
2357,139.63078,35.74424
2358,139.80134,35.77354
2359,139.87835,35.69151
2360,139.57019,35.70557
2361,139.76129,35.68515
2362,139.77666,35.67377
2363,139.74393,35.65353
2364,139.71471,35.69402
2365,139.75249,35.71298
2366,139.78732,35.70984
2367,139.81418,35.70292
2368,139.82198,35.67467
2369,139.72781,35.61222
2370,139.69025,35.62403
2371,139.71933,35.56854
2372,139.64247,35.63973
2373,139.70013,35.66255
2374,139.66633,35.70591
2375,139.63462,35.69398
2376,139.71925,35.72811
2377,139.73578,35.75991
2378,139.78048,35.73692
2379,139.68736,35.76525
2380,139.65074,35.87417
2381,139.65729,35.84792
2382,139.69402,35.81893
2383,127.69435,26.20965
2384,127.71696,26.24721
2385,130.436347,33.581243
2386,130.39499,33.58241
2387,132.45935,34.38477
2388,139.62198,35.4593
2389,139.64527,35.43639
2390,139.60567,35.42596
2391,139.58901,35.45664
2392,139.61467,35.39148
2393,139.62672,35.34317
2394,139.62965,35.52537
2395,139.5374,35.40086
2396,139.58321,35.393
2397,139.53303,35.47301
2398,139.53384,35.51317
2399,139.49318,35.46187
2400,139.55551,35.36062
2401,139.50022,35.41568
2402,139.53322,35.55538
2403,139.57678,35.52907
2404,139.72034,35.52085
2405,139.68679,35.53979
2406,139.65661,35.56947
2407,139.61989,35.59039
2408,139.55405,35.61418
2409,139.58445,35.58219
2410,139.50743,35.59475
2411,139.67272,35.25483
2412,139.33747,35.34133
2413,139.53578,35.3293
2414,139.47156,35.35577
2415,139.16854,35.26941
2416,139.41278,35.33575
2417,139.58693,35.29663
2418,139.39069,35.54957
2419,139.63725,35.15904
2420,139.22097,35.37399
2421,139.35027,35.44987
2422,139.45926,35.47568
2423,139.31511,35.39869
2424,139.39791,35.43917
2425,139.41851,35.48614
2426,139.11502,35.31441
2427,139.43447,35.43922
2428,137.21417,36.68174
2429,137.00358,36.73817
2430,137.42043,36.8181
2431,136.97258,36.84976
2432,137.35951,36.75761
2433,137.46056,36.87105
2434,136.9697,36.63376
2435,136.8783,36.65628
2436,136.90428,36.55894
2437,137.08552,36.72992
2438,137.30977,36.70015
2439,137.36492,36.70056
2440,137.33258,36.64866
2441,137.50407,36.92239
2442,137.5683,36.94236
2443,136.65129,36.56415
2444,136.91897,37.05812
2445,136.45572,36.38661
2446,136.89909,37.35114
2447,137.26571,37.44145
2448,139.10116,36.07019
2449,139.11716,36.10807
2450,138.98855,36.00751
2451,139.19589,36.05022
2452,139.18095,36.17824
2453,139.11515,36.21278
2454,139.14192,36.24261
2455,139.20828,36.11508
2456,139.57792,36.09927
2457,139.66878,36.18525
2458,139.66794,36.14165
2459,139.72261,36.01935
2460,139.67019,36.01731
2461,136.74375,36.66874
2462,136.64636,36.64584
2463,136.77156,37.05719
2464,136.77322,36.84205
2465,136.88679,36.9731
2466,136.93838,37.22988
2467,137.14798,37.333
2468,136.21804,36.06682
2469,136.06483,35.64298
2470,135.75451,35.48686
2471,136.51371,35.98165
2472,136.49865,36.05977
2473,136.19371,35.95645
2474,136.24951,36.23503
2475,136.17661,35.90168
2476,136.21713,36.16276
2477,136.30517,36.09812
2478,136.34548,35.88616
2479,136.1924,35.80245
2480,136.11525,35.96432
2481,135.94464,35.60519
2482,135.55361,35.48722
2483,135.62897,35.42297
2484,135.86553,35.49119
2485,138.5732,35.65274
2486,138.8066,35.48547
2487,138.91088,35.55095
2488,138.67958,35.69016
2489,138.95102,35.61196
2490,138.44999,35.70611
2491,138.34542,35.65876
2492,138.38326,35.82684
2493,138.51546,35.66863
2494,138.65318,35.64059
2495,139.09253,35.61922
2496,138.74737,35.69416
2497,138.53325,35.59566
2498,138.49733,35.54689
2499,138.45959,35.55975
2500,138.45999,35.53715
2501,139.63078,35.74424
2502,139.80134,35.77354
2503,139.85719,35.74567
2504,139.87835,35.69151
2505,139.33264,35.65338
2506,139.4151,35.70385
2507,139.57019,35.70557
2508,139.56908,35.68293
2509,139.28218,35.78833
2510,139.48139,35.66863
2511,139.3696,35.70756
2512,139.55551,35.65044
2513,139.44304,35.56134
2514,139.51418,35.69819
2515,139.48255,35.72436
2516,139.39547,35.66077
2517,139.4741,35.75299
2518,139.47319,35.69923
2519,139.44068,35.68733
2520,139.33554,35.73467
2521,139.58005,35.63149
2522,139.42921,35.73967
2523,139.51976,35.77248
2524,139.52293,35.75019
2525,139.38976,35.74602
2526,139.444,35.62819
2527,139.50123,35.63197
2528,139.31992,35.76185
2529,139.28299,35.72695
2530,139.55012,35.73217
2531,139.34894,35.77095
2532,139.25456,35.74063
2533,139.12539,35.72382
2534,139.89147,36.55295
2535,139.45226,36.33097
2536,139.72995,36.38502
2537,139.57737,36.31416
2538,139.7545,36.54074
2539,139.67873,36.75346
2540,139.80988,36.30573
2541,139.99916,36.43932
2542,140.04931,36.84864
2543,139.93581,36.79536
2544,139.98764,36.9226
2545,139.96942,36.70823
2546,140.1293,36.67128
2547,139.86603,36.41218
2548,139.91356,36.44347
2549,139.73425,36.45913
2550,139.97284,36.37642
2551,138.34756,35.43885
2552,138.44939,35.42397
2553,138.46032,35.28068
2554,138.53733,35.62697
2555,139.01589,35.50972
2556,138.85363,35.52241
2557,138.84184,35.45329
2558,138.87187,35.41821
2559,138.70579,35.46943
2560,138.73285,35.49433
2561,138.95537,35.7507
2562,138.9301,35.78653
2563,138.19419,36.63185
2564,137.93382,36.21215
2565,138.24868,36.39086
2566,138.05349,36.06291
2567,137.82582,35.50337
2568,138.11977,36.03022
2569,138.31241,36.64689
2570,138.4376,36.31894
2571,137.95903,35.84165
2572,137.9445,35.7274
2573,138.35267,36.74946
2574,137.84433,36.50806
2575,138.37681,36.87011
2576,138.18305,35.99952
2577,137.95423,36.1282
2578,138.45851,36.24583
2579,138.11577,36.49821
2580,138.37621,36.36018
2581,137.88593,36.31598
2582,139.1132,35.80596
2583,139.38303,34.73853
2584,139.28125,34.52083
2585,139.24809,34.35871
2586,139.14316,34.20277
2587,139.51833,34.08605
2588,139.60736,33.87278
2589,139.80094,33.10202
2590,139.76875,32.4625
2591,142.16214,26.64892
2592,139.67618,35.50766
2593,139.63124,35.48147
2594,139.08305,35.36289
2595,139.12947,35.33252
2596,139.05074,35.23864
2597,139.14009,35.15424
2598,139.10427,35.14451
2599,139.32442,35.52168
2600,139.27532,35.48362
2601,139.38289,35.82191
2602,139.73862,35.82671
2603,139.59446,35.80036
2604,139.58308,35.828
2605,139.61859,35.78212
2606,139.56279,35.78437
2607,139.56112,36.00052
2608,139.6743,36.06265
2609,139.54023,36.02398
2610,139.83937,35.81642
2611,139.55467,35.84427
2612,139.87443,35.82857
2613,139.65809,35.99201
2614,139.3936,35.95373
2615,139.72919,36.06991
2616,139.40826,35.93518
2617,139.35427,35.89456
2618,139.8569,35.88106
2619,139.51809,35.86271
2620,139.62672,35.99171
2621,139.52833,35.83047
2622,139.32544,35.93962
2623,139.29609,35.95854
2624,139.36143,36.05069
2625,139.32387,36.04961
2626,139.26585,36.05584
2627,139.47887,35.97605
2628,139.45309,36.04095
2629,139.34407,35.98261
2630,139.27755,35.99971
2631,139.10935,35.98214
2632,139.60863,36.0547
2633,139.70107,36.12467
2634,139.67332,36.08873
2635,139.74403,36.0312
2636,139.82864,35.92644
2637,140.12928,35.5962
2638,140.0897,35.66827
2639,140.10999,35.63817
2640,140.17162,35.62229
2641,140.22101,35.54275
2642,140.06813,35.63098
2643,140.82133,35.72967
2644,139.92676,35.71286
2645,140.01273,35.71405
2646,139.86407,34.98454
2647,139.9449,35.37479
2648,139.93078,35.79541
2649,139.87355,35.95253
2650,140.30413,35.43104
2651,140.33969,35.7959
2652,140.19297,35.71113
2653,140.37701,35.55751
2654,140.6584,35.72486
2655,140.0372,35.6809
2656,139.97672,35.84926
2657,140.29657,35.15566
2658,140.10904,35.48587
2659,139.91914,35.87177
2660,140.10421,35.72053
2661,140.05331,35.86671
2662,140.09209,35.11469
2663,140.00551,35.76705
2664,139.93992,35.31566
2665,139.87081,35.26526
2666,139.89959,35.6444
2667,140.17553,35.66623
2668,140.00424,35.42569
2669,140.30942,35.6529
2670,136.35922,36.31542
2671,136.79662,36.9019
2672,136.74331,36.73725
2673,136.5619,36.49996
2674,136.51746,36.44424
2675,136.5429,36.46724
2676,136.61547,36.52693
2677,140.20779,35.8167
2678,140.2502,35.83813
2679,140.411,35.88719
2680,140.47219,35.74769
2681,140.67693,35.81717
2682,140.35167,35.50761
2683,140.44003,35.52717
2684,140.41247,35.71204
2685,140.48939,35.66188
2686,140.37277,35.36677
2687,140.32146,35.36139
2688,140.3559,35.40285
2689,140.3866,35.4447
2690,140.21956,35.44429
2691,140.24721,35.38075
2692,140.23682,35.2688
2693,140.35859,35.18627
2694,139.8472,35.11983
2696,139.76129,35.68515
2697,139.77666,35.67377
2698,139.74393,35.65353
2699,139.71471,35.69402
2700,139.75249,35.71298
2701,139.78732,35.70984
2702,139.81418,35.70292
2703,139.82198,35.67467
2704,139.72781,35.61222
2705,139.69025,35.62403
2706,139.71933,35.56854
2707,139.64247,35.63973
2708,139.70013,35.66255
2709,139.66633,35.70591
2710,139.63462,35.69398
2711,139.71925,35.72811
2712,139.73578,35.75991
2713,139.78048,35.73692
2714,139.68736,35.76525
2715,140.16079,35.97113
2716,140.09783,36.09289
2717,140.54669,36.39149
2718,140.64391,35.96916
2719,140.55801,35.95032
2720,139.98855,35.94788
2721,140.39261,36.56625
2722,140.48164,36.44258
2723,139.97907,36.29256
2724,139.89686,36.06125
2725,140.38571,35.93913
2726,140.25327,36.12947
2727,140.09593,36.32987
2728,140.69753,35.86473
2729,140.4628,36.07836
2730,140.52765,36.19153
2731,140.03395,35.97323
2732,140.35717,36.2091
2733,140.43667,36.28435
2734,140.5716,36.30734
2735,140.35492,36.48297
2736,140.58127,36.45779
2737,140.35882,36.77859
2738,140.31062,36.00269
2739,140.21862,36.02066
2740,140.28179,35.8786
2741,139.89404,36.17566
2742,139.74751,36.10287
2743,139.80799,36.10916
2744,140.16023,35.86296
2745,141.14214,39.7006
2746,141.93832,39.64515
2747,141.71892,39.07066
2748,141.11388,39.41274
2749,141.10041,39.29685
2750,141.74501,40.18431
2751,141.53154,39.34259
2752,141.18056,38.92557
2753,140.09962,36.46572
2754,140.1906,36.53108
2755,140.09144,36.53924
2756,140.03634,36.55232
2757,139.81824,36.44872
2758,139.73512,36.22283
2759,139.71639,36.33571
2760,139.66254,36.2665
2761,139.66799,36.31521
2762,139.74474,36.42017
2763,139.84594,36.76123
2764,140.00989,36.62886
2765,140.09052,37.02374
2766,140.14758,36.75378
2767,139.0892,36.3856
2768,139.02537,36.33484
2769,139.31963,36.40789
2770,139.21211,36.3099
2771,139.34986,36.29483
2772,139.06087,36.65257
2773,139.53021,36.24111
2774,139.01147,36.49034
2775,139.07035,36.25559
2776,138.89199,36.26492
2777,138.86065,36.32339
2778,139.28904,36.39912
2779,139.08902,36.4535
2780,138.97852,36.43195
2781,139.01324,36.44257
2782,138.99166,36.25522
2783,138.76637,36.07983
2784,138.8635,36.10088
2785,138.76847,36.21643
2786,138.71378,36.16426
2787,138.92738,36.23485
2788,139.59468,35.27324
2789,139.38869,35.37197
2790,139.30784,35.30971
2791,139.25355,35.30083
2792,139.2255,35.33044
2793,139.1574,35.32753
2794,139.14326,35.34891
2795,139.07683,36.61999
2796,138.98485,36.71906
2797,139.12594,36.30161
2798,139.6189,36.22467
2799,139.53573,36.20475
2800,139.45372,36.2109
2801,139.40938,36.24747
2802,139.46578,36.2494
2803,139.57482,35.90861
2804,139.61579,35.94024
2805,139.62274,35.90643
2806,139.66347,35.92896
2807,139.62503,35.87858
2808,139.60325,35.86037
2809,139.65074,35.87417
2810,139.65729,35.84792
2811,139.7025,35.8878
2812,139.70877,35.94886
2813,139.47958,35.90568
2814,139.37784,36.1628
2815,139.72722,35.82222
2816,139.47043,36.13791
2817,139.07981,36.00169
2818,139.46465,35.79579
2819,139.32433,35.85376
2820,139.60942,36.12254
2821,139.19053,36.23235
2822,139.39993,36.02967
2823,139.76291,35.97012
2824,139.42297,35.85634
2825,139.54884,36.16705
2826,139.50604,36.06878
2827,139.28516,36.19286
2828,139.58929,35.96853
2829,139.80334,35.83381
2830,139.79051,35.89611
2831,139.69402,35.81893
2832,139.66725,35.81236
2833,140.45884,37.75523
2834,139.91866,37.49691
2835,140.36595,37.39334
2836,140.86913,37.00856
2837,140.24981,37.12342
2838,140.34012,37.29605
2839,139.86905,37.6472
2840,140.92848,37.79504
2841,140.4679,37.58305
2842,140.62126,37.42032
2843,140.9709,37.63858
2844,140.56469,37.82841
2845,140.343855,37.473819
2846,140.52141,37.84577
2847,140.55593,37.87713
2848,140.608,37.65917
2849,140.53946,37.65825
2850,140.3743,37.53832
2851,140.35498,37.24517
2852,140.213,37.25081
2853,139.87949,37.25561
2854,139.36501,37.00212
2855,139.37299,37.32392
2856,139.68781,37.1771
2857,140.02599,37.66798
2858,139.64996,37.6091
2859,139.99509,37.55856
2860,140.1241,37.55717
2861,139.82225,37.56005
2862,139.88919,37.56252
2863,140.14093,35.81356
2864,140.05451,35.79275
2865,140.33768,35.72524
2866,139.92761,35.02174
2867,140.55834,35.70095
2868,140.52325,35.88759
2869,140.43949,35.60793
2870,140.36364,35.27534
2871,140.28076,35.72867
2872,140.21864,35.76346
2873,140.33975,37.1938
2874,140.38658,37.02676
2875,140.42563,36.86802
2876,140.43328,36.94418
2877,140.50384,37.02706
2878,140.45299,37.14555
2879,140.42874,37.20925
2880,140.56663,37.21194
2881,140.4217,37.07936
2882,140.56771,37.08779
2883,140.4918,37.43903
2884,140.62565,37.28016
2885,140.99648,37.21638
2886,140.99965,37.27516
2887,141.00572,37.34529
2888,140.80537,37.33765
2889,141.00312,37.40491
2890,141.0077,37.44671
2891,140.96799,37.49538
2892,140.76525,37.50362
2893,140.91457,37.86528
2894,140.73845,37.67508
2895,140.46632,36.36908
2896,140.64359,36.57502
2897,140.18897,36.08289
2898,139.74704,36.18348
2899,140.25934,36.20418
2900,139.8708,36.2775
2901,140.17593,35.91548
2902,139.95799,36.19373
2903,139.98039,36.05821
2904,140.52613,36.5333
2905,140.70531,36.71715
2906,140.74559,36.806
2907,140.29439,36.34239
2908,140.07451,35.9083
2909,136.27143,34.17273
2910,136.03811,33.81982
2911,135.9966,33.7563
2912,135.89048,35.02108
2913,136.24413,35.24867
2914,136.27539,35.39328
2915,136.09876,35.12174
2916,135.95785,35.01005
2917,135.9871,35.06606
2918,136.00129,35.0206
2919,136.174,34.93818
2920,136.02197,35.10193
2921,136.10395,35.00617
2922,136.01691,35.36358
2923,136.196,35.12276
2924,136.32639,35.33214
2925,136.14316,35.1359
2926,136.24618,35.01443
2927,141.63944,39.00915
2928,141.85911,39.27012
2929,141.23613,40.2545
2930,141.04708,39.95693
2931,141.14157,39.13417
2932,140.96498,39.69483
2933,141.44193,40.02806
2934,141.22165,39.96199
2935,141.10781,39.76531
2936,141.16475,39.54771
2937,141.14165,39.61487
2938,140.77993,39.38569
2939,141.08215,39.20041
2940,141.1232,38.98376
2941,141.3411,38.85213
2942,141.57722,39.1615
2943,141.9061,39.36373
2944,141.95521,39.46526
2945,141.765,39.85154
2946,141.90352,39.92488
2947,141.88839,40.01081
2948,141.62151,39.58629
2949,141.46893,40.31325
2950,141.81492,40.1007
2951,141.42711,40.20205
2952,141.68325,40.34099
2953,141.29025,40.17392
2954,140.86353,38.2669
2955,140.93155,38.26828
2956,140.92395,38.23926
2957,140.86297,38.22097
2958,140.87646,38.31758
2959,138.83812,36.60039
2960,138.62864,36.52316
2961,138.52545,36.5115
2962,138.59984,36.61754
2963,138.63851,36.61999
2964,138.95111,36.61933
2965,138.82694,36.54509
2966,139.23502,36.77687
2967,139.10328,36.68625
2968,141.21339,38.42842
2969,140.96768,38.5829
2970,140.64864,38.09044
2971,140.41916,37.99884
2972,140.73543,38.04575
2973,140.73111,38.11222
2974,140.78601,38.06191
2975,140.63843,38.18405
2976,140.77138,37.89945
2977,140.87469,38.03878
2978,140.89188,37.94908
2979,141.0744,38.38727
2980,141.05885,38.29728
2981,140.98286,38.33129
2982,140.88915,38.4292
2983,141.00865,38.43053
2984,140.88926,38.37438
2985,140.88756,38.46644
2986,140.84102,38.54028
2987,140.72243,38.58156
2988,141.14368,38.54595
2989,141.07204,38.53416
2990,141.4581,38.43612
2991,141.51596,38.79109
2992,141.47412,38.69369
2993,138.48254,36.07872
2994,138.58661,35.96669
2995,138.48433,35.98418
2996,138.55085,36.03293
2997,139.7195,37.50042
2998,139.65363,37.47082
2999,139.50388,37.43022
3000,139.62304,37.32799
3001,139.84505,37.46895
3002,140.15827,37.13322
3003,140.30603,37.15277
3004,140.36326,37.14215
3005,136.94717,35.83304
3006,137.2673,35.82871
3007,136.64276,35.22486
3008,136.78751,35.38273
3009,136.76729,35.36347
3010,136.57146,35.29584
3011,136.53451,35.36661
3012,136.60739,34.97076
3013,136.70731,34.50732
3014,136.52401,34.56867
3015,136.67582,35.07201
3016,136.55923,34.86572
3017,136.11214,34.62604
3018,136.20094,34.05113
3019,136.45813,34.86836
3020,136.86205,34.46313
3021,136.07512,33.8951
3022,136.50176,35.16094
3023,136.82516,34.33399
3024,136.16009,34.77071
3025,136.73916,35.06922
3026,136.59724,35.08153
3027,136.51334,35.0272
3028,136.66991,35.03407
3029,136.67479,35.01635
3030,136.54633,34.48933
3031,136.63105,34.5446
3032,136.3881,34.38437
3033,136.63181,34.48616
3034,136.60665,34.41822
3035,136.42676,34.32855
3036,136.614,34.31035
3037,136.11985,35.0589
3038,136.22835,35.17121
3039,136.2328,35.19827
3040,136.26153,35.20292
3041,136.29898,35.21484
3042,136.26524,35.41896
3043,136.23877,35.44124
3044,136.23594,35.4678
3045,141.2815,38.45368
3046,141.02458,38.31547
3047,141.57037,38.9016
3048,140.62586,37.9973
3049,140.88722,38.16521
3050,140.78769,37.97957
3051,141.01191,38.29143
3052,140.87625,38.10462
3053,141.20422,38.67821
3054,141.0339,38.74993
3055,138.56215,36.05534
3056,138.47561,36.14266
3057,138.60624,36.34031
3058,138.51393,36.31408
3059,138.30899,36.25678
3060,138.1279,36.3653
3061,138.23187,36.17249
3062,138.08837,36.071
3063,138.24432,35.91122
3064,138.22565,35.96144
3065,137.98937,35.98026
3066,137.98285,35.91186
3067,137.92685,35.67102
3068,137.96593,35.86828
3069,137.93838,35.62919
3070,137.94078,35.75879
3071,137.91321,35.59933
3072,137.88072,35.55451
3073,137.80102,35.31197
3074,137.69966,35.49279
3075,137.69357,35.4093
3076,137.62833,35.31936
3077,137.58921,35.24889
3078,137.7876,35.39284
3079,137.711,35.26503
3080,137.84387,35.26711
3081,137.84613,35.3615
3082,137.887,35.50676
3083,137.90528,35.54371
3084,138.05111,35.5687
3085,137.69926,35.7735
3086,137.60507,35.59013
3087,137.87114,36.12316
3088,138.01581,36.41885
3089,137.88505,36.41221
3090,137.85925,36.41433
3091,137.85862,36.6863
3092,137.90139,36.79015
3093,138.18827,36.44942
3094,138.31878,36.69499
3095,138.36812,36.67107
3096,138.43009,36.74204
3097,138.41374,36.84771
3098,138.44853,36.92498
3099,138.00761,36.56578
3100,138.21027,36.80364
3101,137.97566,36.61926
3102,138.03556,36.61142
3103,138.24312,36.74985
3104,138.57051,36.95542
3105,136.76229,35.42104
3106,136.61103,35.35627
3107,137.23951,36.14734
3108,137.12418,35.33471
3109,136.90685,35.49775
3110,137.46832,35.51001
3111,136.90406,35.55196
3112,137.27209,35.36448
3113,136.70838,35.31548
3114,137.41045,35.41954
3115,137.02515,35.45118
3116,137.19963,35.33837
3117,136.87463,35.40069
3118,137.05298,35.4089
3119,136.74213,35.60164
3120,136.66957,35.39768
3121,137.24557,36.32408
3122,136.6055,35.61233
3123,137.77722,35.94187
3124,137.55508,35.80891
3125,137.66586,35.68091
3126,137.70263,35.8719
3127,138.0428,36.45357
3128,137.93575,36.42613
3129,137.86407,36.19583
3130,137.87892,36.1608
3131,140.3965,37.50607
3132,140.45883,37.50332
3133,139.90764,36.68261
3134,139.93444,36.61658
3135,138.89604,36.38119
3136,139.34642,36.11182
3137,139.30647,35.59035
3138,139.15325,35.60761
3139,138.67228,35.55029
3140,135.81628,34.76739
3141,135.80964,34.72994
3142,135.87248,34.7444
3143,134.54688,34.06638
3144,134.58912,34.17335
3145,134.59675,33.99531
3146,134.64263,33.89591
3147,134.30261,34.06019
3148,134.27699,34.0907
3149,134.12124,34.0631
3150,133.88995,34.0029
3151,134.51381,33.93248
3152,134.40935,33.9004
3153,134.458,33.98705
3154,135.41696,34.7346
3155,134.95656,34.67142
3156,135.35228,34.73968
3157,134.86347,34.3436
3158,135.31137,34.73178
3159,135.41044,34.77864
3160,134.46921,34.80979
3161,134.81143,35.51433
3162,134.85255,34.75952
3163,134.39293,34.75708
3164,134.97381,35.00346
3165,135.361,34.80336
3166,135.01431,34.80337
3167,134.79281,34.76562
3168,135.41221,34.84672
3169,134.9442,34.85076
3170,135.20859,34.90552
3171,134.85525,34.91653
3172,135.21967,35.06673
3173,134.68293,35.34685
3174,135.07443,35.18418
3175,134.76177,34.29672
3176,135.78157,34.6314
3177,135.83414,34.59305
3178,135.79187,34.49932
3179,135.85444,34.51407
3180,135.70134,34.3502
3181,135.73746,34.44709
3182,135.71324,34.69624
3183,135.7053,34.54142
3184,135.72203,34.49229
3185,135.96771,34.53706
3186,136.03286,34.6655
3187,135.70082,34.62673
3188,135.69561,34.59874
3189,135.73273,34.60478
3190,135.75586,34.59889
3191,135.77199,34.58135
3192,135.77405,34.56821
3193,135.79496,34.55172
3194,136.12798,34.51054
3195,136.17142,34.48925
3196,135.7858,34.44479
3197,136.23202,35.50618
3198,136.20642,35.55029
3199,136.14309,35.50819
3200,135.74347,35.04171
3201,135.75566,35.0256
3202,135.78519,35.0376
3203,135.75518,35.00681
3204,135.77917,34.99005
3205,135.75852,34.99162
3206,135.74401,34.97081
3207,135.70944,35.01121
3208,135.87332,34.85078
3209,135.94593,34.75559
3210,135.90921,34.79815
3211,135.78844,34.7585
3212,136.00976,34.75397
3213,135.39543,35.18942
3214,135.2756,35.69387
3215,135.10071,35.52195
3216,135.53125,34.70707
3217,135.47767,34.69121
3218,135.45106,34.67597
3219,135.48809,34.67489
3220,135.45681,34.65908
3221,135.47344,34.64713
3222,135.52358,34.65894
3223,135.50181,34.65395
3224,135.44998,34.70555
3225,135.5295,34.73871
3226,135.5484,34.66954
3227,134.43801,34.07142
3228,134.35777,33.98155
3229,134.35766,33.81233
3230,134.42285,33.66813
3231,134.54415,33.75732
3232,134.31589,33.62817
3233,134.58812,34.1327
3234,134.55365,34.12361
3235,134.49861,34.12492
3236,134.46235,34.13586
3237,134.4156,34.11691
3238,134.05512,34.00124
3239,133.91758,34.04168
3240,135.50356,34.52271
3241,135.53528,34.53133
3242,135.46194,34.53784
3243,135.50665,34.48714
3244,135.51064,34.56306
3245,135.56579,34.5353
3246,135.39758,34.4567
3247,135.47708,34.77518
3248,135.4378,34.81565
3249,135.51976,34.77271
3250,135.41811,34.49661
3251,135.61534,34.84125
3252,135.3681,34.42655
3253,135.56667,34.73389
3254,135.67219,34.81667
3255,135.5676,34.8185
3256,135.6098,34.61941
3257,135.32795,34.40016
3258,135.59374,34.49364
3259,135.62588,34.76277
3260,135.56793,34.44316
3261,135.55401,34.57755
3262,135.62758,34.70759
3263,135.45489,34.47035
3264,135.48065,34.82442
3265,135.63886,34.57449
3266,135.59816,34.55022
3267,135.60007,34.73107
3268,135.56744,34.77307
3269,135.44114,34.52022
3270,135.60777,34.57109
3271,135.6026,34.66529
3272,135.28275,34.36372
3273,135.64606,34.73444
3274,135.68417,34.77791
3275,135.55088,34.48908
3276,135.24262,34.34725
3277,135.66972,34.88006
3278,135.46386,34.90567
3279,135.42585,34.96543
3280,135.40249,34.48538
3281,135.36018,34.39195
3282,135.29375,34.3875
3283,135.15781,34.31842
3284,135.63902,34.51324
3285,135.63379,34.48819
3286,135.63089,34.44675
3287,135.2751,34.71854
3288,135.23317,34.714
3289,135.17101,34.66943
3290,135.14974,34.66007
3291,135.11252,34.66578
3292,135.05771,34.64334
3293,135.17331,34.75976
3294,135.19675,34.68775
3295,135.0133,34.69774
3296,134.6738,34.82752
3297,136.81095,35.00686
3298,136.96112,35.16639
3299,136.93089,35.17705
3300,136.92163,35.20171
3301,136.88993,35.18953
3302,136.87467,35.16436
3303,136.9091,35.16349
3304,134.83692,35.30418
3305,134.92909,34.49466
3306,134.53616,35.05966
3307,134.99889,34.90747
3308,134.54753,34.84616
3309,135.37288,34.91449
3310,134.91701,35.06092
3311,134.91499,34.74494
3312,134.86714,34.71375
